0.044321,0.035573,0.03983,0.04052,0.035077,0.03331,0.039933,0.031231,0.037457,0.037292
0.044321,0.035573,0.03983,0.04052,0.035077,0.03331,0.039933,0.031231,0.037457,0.037292
0.044321,0.035573,0.03983,0.04052,0.035077,0.03331,0.039933,0.031231,0.037457,0.037292
0.044321,0.035573,0.03983,0.04052,0.035077,0.03331,0.039933,0.031231,0.037457,0.037292
0.044321,0.035573,0.03983,0.04052,0.035077,0.03331,0.039933,0.031231,0.037457,0.037292
0.044321,0.035573,0.03983,0.04052,0.035077,0.033311,0.039933,0.031231,0.037457,0.037292
0.044321,0.035573,0.03983,0.04052,0.035077,0.033311,0.039933,0.031231,0.037457,0.037293
0.044322,0.035573,0.03983,0.04052,0.035077,0.033311,0.039933,0.031231,0.037457,0.037293
0.044322,0.035574,0.03983,0.040521,0.035077,0.033311,0.039933,0.031232,0.037457,0.037293
0.044322,0.035574,0.039831,0.040521,0.035078,0.033311,0.039933,0.031232,0.037458,0.037293
0.044322,0.035574,0.039831,0.040521,0.035078,0.033311,0.039934,0.031232,0.037458,0.037293
0.044323,0.035575,0.039831,0.040521,0.035078,0.033312,0.039934,0.031233,0.037458,0.037294
0.044323,0.035575,0.039832,0.040522,0.035079,0.033312,0.039934,0.031233,0.037459,0.037294
0.044324,0.035576,0.039832,0.040522,0.035079,0.033313,0.039935,0.031233,0.037459,0.037295
0.044324,0.035576,0.039833,0.040523,0.03508,0.033313,0.039935,0.031234,0.03746,0.037295
0.044325,0.035577,0.039833,0.040524,0.03508,0.033314,0.039936,0.031235,0.037461,0.037296
0.044326,0.035578,0.039834,0.040524,0.035081,0.033315,0.039937,0.031235,0.037461,0.037297
0.044326,0.035579,0.039835,0.040525,0.035082,0.033315,0.039938,0.031236,0.037462,0.037298
0.044327,0.03558,0.039836,0.040526,0.035083,0.033316,0.039938,0.031237,0.037463,0.037299
0.044328,0.035581,0.039837,0.040527,0.035084,0.033317,0.039939,0.031238,0.037464,0.0373
0.044329,0.035582,0.039838,0.040529,0.035085,0.033318,0.039941,0.031239,0.037465,0.037301
0.044331,0.035583,0.039839,0.04053,0.035086,0.03332,0.039942,0.031241,0.037467,0.037302
0.044332,0.035585,0.03984,0.040531,0.035087,0.033321,0.039943,0.031242,0.037468,0.037304
0.044334,0.035586,0.039842,0.040533,0.035089,0.033322,0.039945,0.031243,0.037469,0.037306
